country,date,cases
barbados,27/01/20,0
barbados,28/01/20,0
barbados,29/01/20,0
barbados,30/01/20,0
barbados,31/01/20,0
barbados,01/02/20,0
barbados,02/02/20,0
barbados,03/02/20,0
barbados,04/02/20,0
barbados,05/02/20,0
barbados,06/02/20,0
barbados,07/02/20,0
barbados,08/02/20,0
barbados,09/02/20,0
barbados,10/02/20,0
barbados,11/02/20,0
barbados,12/02/20,0
barbados,13/02/20,0
barbados,14/02/20,0
barbados,15/02/20,0
barbados,16/02/20,0
barbados,17/02/20,0
barbados,18/02/20,0
barbados,19/02/20,0
barbados,20/02/20,0
barbados,21/02/20,0
barbados,22/02/20,0
barbados,23/02/20,0
barbados,24/02/20,0
barbados,25/02/20,0
barbados,26/02/20,0
barbados,27/02/20,0
barbados,28/02/20,0
barbados,29/02/20,0
barbados,01/03/20,0
barbados,02/03/20,0
barbados,03/03/20,0
barbados,04/03/20,0
barbados,05/03/20,0
barbados,06/03/20,0
barbados,07/03/20,0
barbados,08/03/20,0
barbados,09/03/20,0
barbados,10/03/20,0
barbados,11/03/20,0
barbados,12/03/20,0
barbados,13/03/20,0
barbados,14/03/20,0
barbados,15/03/20,0
barbados,16/03/20,0
barbados,17/03/20,2
barbados,18/03/20,2
barbados,19/03/20,5
barbados,20/03/20,5
barbados,21/03/20,6
barbados,22/03/20,14
barbados,23/03/20,17
barbados,24/03/20,18
barbados,25/03/20,18
barbados,26/03/20,18
barbados,27/03/20,24
barbados,28/03/20,26
barbados,29/03/20,33
barbados,30/03/20,33
barbados,31/03/20,34
barbados,01/04/20,34
barbados,02/04/20,46
barbados,03/04/20,51
barbados,04/04/20,52
barbados,05/04/20,56
barbados,06/04/20,60
barbados,07/04/20,63
belarus,22/01/20,0
belarus,23/01/20,0
belarus,24/01/20,0
belarus,25/01/20,0
belarus,26/01/20,0
belarus,27/01/20,0
belarus,28/01/20,0
belarus,29/01/20,0
belarus,30/01/20,0
belarus,31/01/20,0
belarus,01/02/20,0
belarus,02/02/20,0
belarus,03/02/20,0
belarus,04/02/20,0
belarus,05/02/20,0
belarus,06/02/20,0
belarus,07/02/20,0
belarus,08/02/20,0
belarus,09/02/20,0
belarus,10/02/20,0
belarus,11/02/20,0
belarus,12/02/20,0
belarus,13/02/20,0
belarus,14/02/20,0
belarus,15/02/20,0
belarus,16/02/20,0
belarus,17/02/20,0
belarus,18/02/20,0
belarus,19/02/20,0
belarus,20/02/20,0
belarus,21/02/20,0
belarus,22/02/20,0
belarus,23/02/20,0
belarus,24/02/20,0
belarus,25/02/20,0
belarus,26/02/20,0
belarus,27/02/20,0
belarus,28/02/20,1
belarus,29/02/20,1
belarus,01/03/20,1
belarus,02/03/20,1
belarus,03/03/20,1
belarus,04/03/20,6
belarus,05/03/20,6
belarus,06/03/20,6
belarus,07/03/20,6
belarus,08/03/20,6
belarus,09/03/20,6
belarus,10/03/20,9
belarus,11/03/20,9
belarus,12/03/20,12
belarus,13/03/20,27
belarus,14/03/20,27
belarus,15/03/20,27
belarus,16/03/20,36
belarus,17/03/20,36
belarus,18/03/20,51
belarus,19/03/20,51
belarus,20/03/20,69
belarus,21/03/20,76
belarus,22/03/20,76
belarus,23/03/20,81
belarus,24/03/20,81
belarus,25/03/20,86
belarus,26/03/20,86
belarus,27/03/20,94
belarus,28/03/20,94
belarus,29/03/20,94
belarus,30/03/20,152
belarus,31/03/20,152
belarus,01/04/20,163
belarus,02/04/20,304
belarus,03/04/20,351
belarus,04/04/20,440
belarus,05/04/20,562
belarus,06/04/20,700
belarus,07/04/20,861
belgium,22/01/20,0
belgium,23/01/20,0
belgium,24/01/20,0
belgium,25/01/20,0
belgium,26/01/20,0
belgium,27/01/20,0
belgium,28/01/20,0
belgium,29/01/20,0
belgium,30/01/20,0
belgium,31/01/20,0
belgium,01/02/20,0
belgium,02/02/20,0
belgium,03/02/20,0
belgium,04/02/20,1
belgium,05/02/20,1
belgium,06/02/20,1
belgium,07/02/20,1
belgium,08/02/20,1
belgium,09/02/20,1
belgium,10/02/20,1
belgium,11/02/20,1
belgium,12/02/20,1
belgium,13/02/20,1
belgium,14/02/20,1
belgium,15/02/20,1
belgium,16/02/20,1
belgium,17/02/20,1
belgium,18/02/20,1
belgium,19/02/20,1
belgium,20/02/20,1
belgium,21/02/20,1
belgium,22/02/20,1
belgium,23/02/20,1
belgium,24/02/20,1
belgium,25/02/20,1
belgium,26/02/20,1
belgium,27/02/20,1
belgium,28/02/20,1
belgium,29/02/20,1
belgium,01/03/20,2
belgium,02/03/20,8
belgium,03/03/20,13
belgium,04/03/20,23
belgium,05/03/20,50
belgium,06/03/20,109
belgium,07/03/20,169
belgium,08/03/20,200
belgium,09/03/20,239
belgium,10/03/20,267
belgium,11/03/20,314
belgium,12/03/20,314
belgium,13/03/20,559
belgium,14/03/20,689
belgium,15/03/20,886
belgium,16/03/20,1058
belgium,17/03/20,1243
belgium,18/03/20,1486
belgium,19/03/20,1795
belgium,20/03/20,2257
belgium,21/03/20,2815
belgium,22/03/20,3401
belgium,23/03/20,3743
belgium,24/03/20,4269
belgium,25/03/20,4937
belgium,26/03/20,6235
belgium,27/03/20,7284
belgium,28/03/20,9134
belgium,29/03/20,10836
belgium,30/03/20,11899
belgium,31/03/20,12775
belgium,01/04/20,13964
belgium,02/04/20,15348
belgium,03/04/20,16770
belgium,04/04/20,18431
belgium,05/04/20,19691
belgium,06/04/20,20814
belgium,07/04/20,22194
belize,09/03/20,0
belize,10/03/20,0
belize,11/03/20,0
belize,12/03/20,0
belize,13/03/20,0
belize,14/03/20,0
belize,15/03/20,0
belize,16/03/20,0
belize,17/03/20,0
belize,18/03/20,0
belize,19/03/20,0
belize,20/03/20,0
belize,21/03/20,0
belize,22/03/20,0
belize,23/03/20,1
belize,24/03/20,1
belize,25/03/20,2
belize,26/03/20,2
belize,27/03/20,2
belize,28/03/20,2
belize,29/03/20,2
belize,30/03/20,3
belize,31/03/20,3
belize,01/04/20,3
belize,02/04/20,3
belize,03/04/20,4
belize,04/04/20,4
belize,05/04/20,5
belize,06/04/20,7
belize,07/04/20,7
benin,22/01/20,0
benin,23/01/20,0
benin,24/01/20,0
benin,25/01/20,0
benin,26/01/20,0
benin,27/01/20,0
benin,28/01/20,0
benin,29/01/20,0
benin,30/01/20,0
benin,31/01/20,0
benin,01/02/20,0
benin,02/02/20,0
benin,03/02/20,0
benin,04/02/20,0
benin,05/02/20,0
benin,06/02/20,0
benin,07/02/20,0
benin,08/02/20,0
benin,09/02/20,0
benin,10/02/20,0
benin,11/02/20,0
benin,12/02/20,0
benin,13/02/20,0
benin,14/02/20,0
benin,15/02/20,0
benin,16/02/20,0
benin,17/02/20,0
benin,18/02/20,0
benin,19/02/20,0
benin,20/02/20,0
benin,21/02/20,0
benin,22/02/20,0
benin,23/02/20,0
benin,24/02/20,0
benin,25/02/20,0
benin,26/02/20,0
benin,27/02/20,0
benin,28/02/20,0
benin,29/02/20,0
benin,01/03/20,0
benin,02/03/20,0
benin,03/03/20,0
benin,04/03/20,0
benin,05/03/20,0
benin,06/03/20,0
benin,07/03/20,0
benin,08/03/20,0
benin,09/03/20,0
benin,10/03/20,0
benin,11/03/20,0
benin,12/03/20,0
benin,13/03/20,0
benin,14/03/20,0
benin,15/03/20,0
benin,16/03/20,1
benin,17/03/20,1
benin,18/03/20,2
benin,19/03/20,2
benin,20/03/20,2
benin,21/03/20,2
benin,22/03/20,2
benin,23/03/20,5
benin,24/03/20,6
benin,25/03/20,6
benin,26/03/20,6
benin,27/03/20,6
benin,28/03/20,6
benin,29/03/20,6
benin,30/03/20,6
benin,31/03/20,9
benin,01/04/20,13
benin,02/04/20,13
benin,03/04/20,16
benin,04/04/20,16
benin,05/04/20,22
benin,06/04/20,26
benin,07/04/20,26
bhutan,22/01/20,0
bhutan,23/01/20,0
bhutan,24/01/20,0
bhutan,25/01/20,0
bhutan,26/01/20,0
bhutan,27/01/20,0
bhutan,28/01/20,0
bhutan,29/01/20,0
bhutan,30/01/20,0
bhutan,31/01/20,0
bhutan,01/02/20,0
bhutan,02/02/20,0
bhutan,03/02/20,0
bhutan,04/02/20,0
bhutan,05/02/20,0
bhutan,06/02/20,0
bhutan,07/02/20,0
bhutan,08/02/20,0
bhutan,09/02/20,0
bhutan,10/02/20,0
bhutan,11/02/20,0
bhutan,12/02/20,0
bhutan,13/02/20,0
bhutan,14/02/20,0
bhutan,15/02/20,0
bhutan,16/02/20,0
bhutan,17/02/20,0
bhutan,18/02/20,0
bhutan,19/02/20,0
bhutan,20/02/20,0
bhutan,21/02/20,0
bhutan,22/02/20,0
bhutan,23/02/20,0
bhutan,24/02/20,0
bhutan,25/02/20,0
bhutan,26/02/20,0
bhutan,27/02/20,0
bhutan,28/02/20,0
bhutan,29/02/20,0
bhutan,01/03/20,0
bhutan,02/03/20,0
bhutan,03/03/20,0
bhutan,04/03/20,0
bhutan,05/03/20,0
bhutan,06/03/20,1
bhutan,07/03/20,1
bhutan,08/03/20,1
bhutan,09/03/20,1
bhutan,10/03/20,1
bhutan,11/03/20,1
bhutan,12/03/20,1
bhutan,13/03/20,1
bhutan,14/03/20,1
bhutan,15/03/20,1
bhutan,16/03/20,1
bhutan,17/03/20,1
bhutan,18/03/20,1
bhutan,19/03/20,1
bhutan,20/03/20,2
bhutan,21/03/20,2
bhutan,22/03/20,2
bhutan,23/03/20,2
bhutan,24/03/20,2
bhutan,25/03/20,2
bhutan,26/03/20,2
bhutan,27/03/20,3
bhutan,28/03/20,3
bhutan,29/03/20,4
bhutan,30/03/20,4
bhutan,31/03/20,4
bhutan,01/04/20,4
bhutan,02/04/20,5
bhutan,03/04/20,5
bhutan,04/04/20,5
bhutan,05/04/20,5
bhutan,06/04/20,5
bhutan,07/04/20,5
bolivia,22/01/20,0
bolivia,23/01/20,0
bolivia,24/01/20,0
bolivia,25/01/20,0
bolivia,26/01/20,0
bolivia,27/01/20,0
bolivia,28/01/20,0
bolivia,29/01/20,0
bolivia,30/01/20,0
bolivia,31/01/20,0
bolivia,01/02/20,0
bolivia,02/02/20,0
bolivia,03/02/20,0
bolivia,04/02/20,0
bolivia,05/02/20,0
bolivia,06/02/20,0
bolivia,07/02/20,0
bolivia,08/02/20,0
bolivia,09/02/20,0
bolivia,10/02/20,0
bolivia,11/02/20,0
bolivia,12/02/20,0
bolivia,13/02/20,0
bolivia,14/02/20,0
bolivia,15/02/20,0
bolivia,16/02/20,0
bolivia,17/02/20,0
bolivia,18/02/20,0
bolivia,19/02/20,0
bolivia,20/02/20,0
bolivia,21/02/20,0
bolivia,22/02/20,0
bolivia,23/02/20,0
bolivia,24/02/20,0
bolivia,25/02/20,0
bolivia,26/02/20,0
bolivia,27/02/20,0
bolivia,28/02/20,0
bolivia,29/02/20,0
bolivia,01/03/20,0
bolivia,02/03/20,0
bolivia,03/03/20,0
bolivia,04/03/20,0
bolivia,05/03/20,0
bolivia,06/03/20,0
bolivia,07/03/20,0
bolivia,08/03/20,0
bolivia,09/03/20,0
bolivia,10/03/20,0
bolivia,11/03/20,2
bolivia,12/03/20,2
bolivia,13/03/20,3
bolivia,14/03/20,10
bolivia,15/03/20,10
bolivia,16/03/20,11
bolivia,17/03/20,11
bolivia,18/03/20,12
bolivia,19/03/20,12
bolivia,20/03/20,15
bolivia,21/03/20,19
bolivia,22/03/20,24
bolivia,23/03/20,27
bolivia,24/03/20,29
bolivia,25/03/20,32
bolivia,26/03/20,43
bolivia,27/03/20,61
bolivia,28/03/20,74
bolivia,29/03/20,81
bolivia,30/03/20,97
bolivia,31/03/20,107
bolivia,01/04/20,115
bolivia,02/04/20,123
bolivia,03/04/20,132
bolivia,04/04/20,139
bolivia,05/04/20,157
bolivia,06/04/20,183
bolivia,07/04/20,194
bosnia,22/01/20,0
bosnia,23/01/20,0
bosnia,24/01/20,0
bosnia,25/01/20,0
bosnia,26/01/20,0
bosnia,27/01/20,0
bosnia,28/01/20,0
bosnia,29/01/20,0
bosnia,30/01/20,0
bosnia,31/01/20,0
bosnia,01/02/20,0
bosnia,02/02/20,0
bosnia,03/02/20,0
bosnia,04/02/20,0
bosnia,05/02/20,0
bosnia,06/02/20,0
bosnia,07/02/20,0
bosnia,08/02/20,0
bosnia,09/02/20,0
bosnia,10/02/20,0
bosnia,11/02/20,0
bosnia,12/02/20,0
bosnia,13/02/20,0
bosnia,14/02/20,0
bosnia,15/02/20,0
bosnia,16/02/20,0
bosnia,17/02/20,0
bosnia,18/02/20,0
bosnia,19/02/20,0
bosnia,20/02/20,0
bosnia,21/02/20,0
bosnia,22/02/20,0
bosnia,23/02/20,0
bosnia,24/02/20,0
bosnia,25/02/20,0
bosnia,26/02/20,0
bosnia,27/02/20,0
bosnia,28/02/20,0
bosnia,29/02/20,0
bosnia,01/03/20,0
bosnia,02/03/20,0
bosnia,03/03/20,0
bosnia,04/03/20,0
bosnia,05/03/20,2
bosnia,06/03/20,2
bosnia,07/03/20,3
bosnia,08/03/20,3
bosnia,09/03/20,3
bosnia,10/03/20,5
bosnia,11/03/20,7
bosnia,12/03/20,11
bosnia,13/03/20,13
bosnia,14/03/20,18
bosnia,15/03/20,24
bosnia,16/03/20,25
bosnia,17/03/20,26
bosnia,18/03/20,38
bosnia,19/03/20,63
bosnia,20/03/20,89
bosnia,21/03/20,93
bosnia,22/03/20,126
bosnia,23/03/20,136
bosnia,24/03/20,166
bosnia,25/03/20,176
bosnia,26/03/20,191
bosnia,27/03/20,237
bosnia,28/03/20,258
bosnia,29/03/20,323
bosnia,30/03/20,368
bosnia,31/03/20,420
bosnia,01/04/20,459
bosnia,02/04/20,533
bosnia,03/04/20,579
bosnia,04/04/20,624
bosnia,05/04/20,654
bosnia,06/04/20,674
bosnia,07/04/20,764
botswana,09/03/20,0
botswana,10/03/20,0
botswana,11/03/20,0
botswana,12/03/20,0
botswana,13/03/20,0
botswana,14/03/20,0
botswana,15/03/20,0
botswana,16/03/20,0
botswana,17/03/20,0
botswana,18/03/20,0
botswana,19/03/20,0
botswana,20/03/20,0
botswana,21/03/20,0
botswana,22/03/20,0
botswana,23/03/20,0
botswana,24/03/20,0
botswana,25/03/20,0
botswana,26/03/20,0
botswana,27/03/20,0
botswana,28/03/20,0
botswana,29/03/20,0
botswana,30/03/20,3
botswana,31/03/20,4
botswana,01/04/20,4
botswana,02/04/20,4
botswana,03/04/20,4
botswana,04/04/20,4
botswana,05/04/20,6
botswana,06/04/20,6
botswana,07/04/20,6
brazil,22/01/20,0
brazil,23/01/20,0
brazil,24/01/20,0
brazil,25/01/20,0
brazil,26/01/20,0
brazil,27/01/20,0
brazil,28/01/20,0
brazil,29/01/20,0
brazil,30/01/20,0
brazil,31/01/20,0
brazil,01/02/20,0
brazil,02/02/20,0
brazil,03/02/20,0
brazil,04/02/20,0
brazil,05/02/20,0
brazil,06/02/20,0
brazil,07/02/20,0
brazil,08/02/20,0
brazil,09/02/20,0
brazil,10/02/20,0
brazil,11/02/20,0
brazil,12/02/20,0
brazil,13/02/20,0
brazil,14/02/20,0
brazil,15/02/20,0
brazil,16/02/20,0
brazil,17/02/20,0
brazil,18/02/20,0
brazil,19/02/20,0
brazil,20/02/20,0
brazil,21/02/20,0
brazil,22/02/20,0
brazil,23/02/20,0
brazil,24/02/20,0
brazil,25/02/20,0
brazil,26/02/20,1
brazil,27/02/20,1
brazil,28/02/20,1
brazil,29/02/20,2
brazil,01/03/20,2
brazil,02/03/20,2
brazil,03/03/20,2
brazil,04/03/20,4
brazil,05/03/20,4
brazil,06/03/20,13
brazil,07/03/20,13
brazil,08/03/20,20
brazil,09/03/20,25
brazil,10/03/20,31
brazil,11/03/20,38
brazil,12/03/20,52
brazil,13/03/20,151
brazil,14/03/20,151
brazil,15/03/20,162
brazil,16/03/20,200
brazil,17/03/20,321
brazil,18/03/20,372
brazil,19/03/20,621
brazil,20/03/20,793
brazil,21/03/20,1021
brazil,22/03/20,1546
brazil,23/03/20,1924
brazil,24/03/20,2247
brazil,25/03/20,2554
brazil,26/03/20,2985
brazil,27/03/20,3417
brazil,28/03/20,3904
brazil,29/03/20,4256
brazil,30/03/20,4579
brazil,31/03/20,5717
brazil,01/04/20,6836
brazil,02/04/20,8044
brazil,03/04/20,9056
brazil,04/04/20,10360
brazil,05/04/20,11130
brazil,06/04/20,12161
brazil,07/04/20,14034
brunei,22/01/20,0
brunei,23/01/20,0
brunei,24/01/20,0
brunei,25/01/20,0
brunei,26/01/20,0
brunei,27/01/20,0
brunei,28/01/20,0
brunei,29/01/20,0
brunei,30/01/20,0
brunei,31/01/20,0
brunei,01/02/20,0
brunei,02/02/20,0
brunei,03/02/20,0
brunei,04/02/20,0
brunei,05/02/20,0
brunei,06/02/20,0
brunei,07/02/20,0
brunei,08/02/20,0
brunei,09/02/20,0
brunei,10/02/20,0
brunei,11/02/20,0
brunei,12/02/20,0
brunei,13/02/20,0
brunei,14/02/20,0
brunei,15/02/20,0
brunei,16/02/20,0
brunei,17/02/20,0
brunei,18/02/20,0
brunei,19/02/20,0
brunei,20/02/20,0
brunei,21/02/20,0
brunei,22/02/20,0
brunei,23/02/20,0
brunei,24/02/20,0
brunei,25/02/20,0
brunei,26/02/20,0
brunei,27/02/20,0
brunei,28/02/20,0
brunei,29/02/20,0
brunei,01/03/20,0
brunei,02/03/20,0
brunei,03/03/20,0
brunei,04/03/20,0
brunei,05/03/20,0
brunei,06/03/20,0
brunei,07/03/20,0
brunei,08/03/20,0
brunei,09/03/20,1
brunei,10/03/20,1
brunei,11/03/20,11
brunei,12/03/20,11
brunei,13/03/20,37
brunei,14/03/20,40
brunei,15/03/20,50
brunei,16/03/20,54
brunei,17/03/20,56
brunei,18/03/20,68
brunei,19/03/20,75
brunei,20/03/20,78
brunei,21/03/20,83
brunei,22/03/20,88
brunei,23/03/20,91
brunei,24/03/20,104
brunei,25/03/20,109
brunei,26/03/20,114
brunei,27/03/20,115
brunei,28/03/20,120
brunei,29/03/20,126
brunei,30/03/20,127
brunei,31/03/20,129
brunei,01/04/20,131
brunei,02/04/20,133
brunei,03/04/20,134
brunei,04/04/20,135
brunei,05/04/20,135
brunei,06/04/20,135
brunei,07/04/20,135
bulgaria,22/01/20,0
bulgaria,23/01/20,0
bulgaria,24/01/20,0
bulgaria,25/01/20,0
bulgaria,26/01/20,0
bulgaria,27/01/20,0
bulgaria,28/01/20,0
bulgaria,29/01/20,0
bulgaria,30/01/20,0
bulgaria,31/01/20,0
bulgaria,01/02/20,0
bulgaria,02/02/20,0
bulgaria,03/02/20,0
bulgaria,04/02/20,0
bulgaria,05/02/20,0
bulgaria,06/02/20,0
bulgaria,07/02/20,0
bulgaria,08/02/20,0
bulgaria,09/02/20,0
bulgaria,10/02/20,0
bulgaria,11/02/20,0
bulgaria,12/02/20,0
bulgaria,13/02/20,0
bulgaria,14/02/20,0
bulgaria,15/02/20,0
bulgaria,16/02/20,0
bulgaria,17/02/20,0
bulgaria,18/02/20,0
bulgaria,19/02/20,0
bulgaria,20/02/20,0
bulgaria,21/02/20,0
bulgaria,22/02/20,0
bulgaria,23/02/20,0
bulgaria,24/02/20,0
bulgaria,25/02/20,0
bulgaria,26/02/20,0
bulgaria,27/02/20,0
bulgaria,28/02/20,0
bulgaria,29/02/20,0
bulgaria,01/03/20,0
bulgaria,02/03/20,0
bulgaria,03/03/20,0
bulgaria,04/03/20,0
bulgaria,05/03/20,0
bulgaria,06/03/20,0
bulgaria,07/03/20,0
bulgaria,08/03/20,4
bulgaria,09/03/20,4
bulgaria,10/03/20,4
bulgaria,11/03/20,7
bulgaria,12/03/20,7
bulgaria,13/03/20,23
bulgaria,14/03/20,41
bulgaria,15/03/20,51
bulgaria,16/03/20,52
bulgaria,17/03/20,67
bulgaria,18/03/20,92
bulgaria,19/03/20,94
bulgaria,20/03/20,127
bulgaria,21/03/20,163
bulgaria,22/03/20,187
bulgaria,23/03/20,201
bulgaria,24/03/20,218
bulgaria,25/03/20,242
bulgaria,26/03/20,264
bulgaria,27/03/20,293
bulgaria,28/03/20,331
bulgaria,29/03/20,346
bulgaria,30/03/20,359
bulgaria,31/03/20,399
bulgaria,01/04/20,422
bulgaria,02/04/20,457
bulgaria,03/04/20,485
bulgaria,04/04/20,503
bulgaria,05/04/20,531
bulgaria,06/04/20,549
bulgaria,07/04/20,577
burkina faso,22/01/20,0
burkina faso,23/01/20,0
burkina faso,24/01/20,0
burkina faso,25/01/20,0
burkina faso,26/01/20,0
burkina faso,27/01/20,0
burkina faso,28/01/20,0
burkina faso,29/01/20,0
burkina faso,30/01/20,0
burkina faso,31/01/20,0
burkina faso,01/02/20,0
burkina faso,02/02/20,0
burkina faso,03/02/20,0
burkina faso,04/02/20,0
burkina faso,05/02/20,0
burkina faso,06/02/20,0
burkina faso,07/02/20,0
burkina faso,08/02/20,0
burkina faso,09/02/20,0
burkina faso,10/02/20,0
burkina faso,11/02/20,0
burkina faso,12/02/20,0
burkina faso,13/02/20,0
burkina faso,14/02/20,0
burkina faso,15/02/20,0
burkina faso,16/02/20,0
burkina faso,17/02/20,0
burkina faso,18/02/20,0
burkina faso,19/02/20,0
burkina faso,20/02/20,0
burkina faso,21/02/20,0
burkina faso,22/02/20,0
burkina faso,23/02/20,0
burkina faso,24/02/20,0
burkina faso,25/02/20,0
burkina faso,26/02/20,0
burkina faso,27/02/20,0
burkina faso,28/02/20,0
burkina faso,29/02/20,0
burkina faso,01/03/20,0
burkina faso,02/03/20,0
burkina faso,03/03/20,0
burkina faso,04/03/20,0
burkina faso,05/03/20,0
burkina faso,06/03/20,0
burkina faso,07/03/20,0
burkina faso,08/03/20,0
burkina faso,09/03/20,0
burkina faso,10/03/20,1
burkina faso,11/03/20,2
burkina faso,12/03/20,2
burkina faso,13/03/20,2
burkina faso,14/03/20,2
burkina faso,15/03/20,3
burkina faso,16/03/20,15
burkina faso,17/03/20,15
burkina faso,18/03/20,20
burkina faso,19/03/20,33
burkina faso,20/03/20,40
burkina faso,21/03/20,64
burkina faso,22/03/20,75
burkina faso,23/03/20,99
burkina faso,24/03/20,114
burkina faso,25/03/20,146
burkina faso,26/03/20,152
burkina faso,27/03/20,180
burkina faso,28/03/20,207
burkina faso,29/03/20,222
burkina faso,30/03/20,246
burkina faso,31/03/20,261
burkina faso,01/04/20,282
burkina faso,02/04/20,288
burkina faso,03/04/20,302
burkina faso,04/04/20,318
burkina faso,05/04/20,345
burkina faso,06/04/20,364
burkina faso,07/04/20,384
burma,09/03/20,0
burma,10/03/20,0
burma,11/03/20,0
burma,12/03/20,0
burma,13/03/20,0
burma,14/03/20,0
burma,15/03/20,0
burma,16/03/20,0
burma,17/03/20,0
burma,18/03/20,0
burma,19/03/20,0
burma,20/03/20,0
burma,21/03/20,0
burma,22/03/20,0
burma,23/03/20,0
burma,24/03/20,0
burma,25/03/20,0
burma,26/03/20,0
burma,27/03/20,8
burma,28/03/20,8
burma,29/03/20,10
burma,30/03/20,14
burma,31/03/20,15
burma,01/04/20,15
burma,02/04/20,20
burma,03/04/20,20
burma,04/04/20,21
burma,05/04/20,21
burma,06/04/20,22
burma,07/04/20,22
burundi,09/03/20,0
burundi,10/03/20,0
burundi,11/03/20,0
burundi,12/03/20,0
burundi,13/03/20,0
burundi,14/03/20,0
burundi,15/03/20,0
burundi,16/03/20,0
burundi,17/03/20,0
burundi,18/03/20,0
burundi,19/03/20,0
burundi,20/03/20,0
burundi,21/03/20,0
burundi,22/03/20,0
burundi,23/03/20,0
burundi,24/03/20,0
burundi,25/03/20,0
burundi,26/03/20,0
burundi,27/03/20,0
burundi,28/03/20,0
burundi,29/03/20,0
burundi,30/03/20,0
burundi,31/03/20,2
burundi,01/04/20,2
burundi,02/04/20,3
burundi,03/04/20,3
burundi,04/04/20,3
burundi,05/04/20,3
burundi,06/04/20,3
burundi,07/04/20,3
cabo verde,22/01/20,0
cabo verde,23/01/20,0
cabo verde,24/01/20,0
cabo verde,25/01/20,0
cabo verde,26/01/20,0
cabo verde,27/01/20,0
cabo verde,28/01/20,0
cabo verde,29/01/20,0
cabo verde,30/01/20,0
cabo verde,31/01/20,0
cabo verde,01/02/20,0
cabo verde,02/02/20,0
cabo verde,03/02/20,0
cabo verde,04/02/20,0
cabo verde,05/02/20,0
cabo verde,06/02/20,0
cabo verde,07/02/20,0
cabo verde,08/02/20,0
cabo verde,09/02/20,0
cabo verde,10/02/20,0
cabo verde,11/02/20,0
cabo verde,12/02/20,0
cabo verde,13/02/20,0
cabo verde,14/02/20,0
cabo verde,15/02/20,0
cabo verde,16/02/20,0
cabo verde,17/02/20,0
cabo verde,18/02/20,0
cabo verde,19/02/20,0
cabo verde,20/02/20,0
cabo verde,21/02/20,0
