month,usedType,downPercent,modelDescription,color,condition,km,modelGroup,wheel,gear,door,engine,fuel,age,rv,rvRedBook
2019-03-01,New,0.250658978583196,Fortuner,White,Poor,89883.0,Fortuner,4WD,Automatic,5,2.5,Benzene,50.0,0.4925864909390445,0.45304777594728174
2019-03-01,Used,0.04489839224884213,Hilux Revo 4x2 B,Grey,Poor,274148.0,B-Cab,RWD,Manual,2,2.7,Benzene,75.0,0.210896309314587,0.24253075571177504
2019-03-01,New,0.17135823429541597,Vios,White,Poor,51040.0,Vios,FWD,Automatic,4,1.5,Benzene,63.0,0.41086587436332767,0.3174872665534805
2019-03-01,New,0.1712326656394453,Vios,White,Poor,178974.0,Vios,FWD,Automatic,4,1.5,Benzene,62.0,0.34514637904468415,0.3066255778120185
2019-03-01,New,0.20126182965299685,Yaris,White,Poor,27076.0,Yaris,FWD,Automatic,5,1.2,Benzene,39.0,0.5488958990536278,0.40063091482649843
2019-03-01,New,0.15106951871657753,Hilux Revo 4x2 B,White,Fair,149467.0,B-Cab,RWD,Manual,2,2.8,Diesel,15.0,0.6042780748663101,0.44585561497326204
2019-03-01,New,0.11903591682419659,Yaris Ativ,White,Poor,12711.0,Yaris,FWD,Automatic,4,1.2,Benzene,12.0,0.5822306238185255,0.5406427221172023
2019-03-01,New,0.15122699386503066,Hilux Revo 4x2 C,White,Average,33486.0,C-Cab,RWD,Manual,2,2.4,Diesel,18.0,0.6441717791411042,0.6330521472392638
2019-03-01,New,0.1511142061281337,Hilux Revo 4x2 B,White,Average,8140.0,B-Cab,RWD,Manual,2,2.8,Diesel,6.0,0.6016713091922006,0.5692896935933147
2019-03-01,New,0.17226502311248074,Vios,White,Poor,210348.0,Vios,FWD,Automatic,4,1.5,Benzene,63.0,0.3728813559322034,0.29121725731895226
2019-03-01,New,0.20145719489981784,Yaris,White,Fair,61406.0,Yaris,FWD,Automatic,5,1.2,Benzene,41.0,0.6156648451730419,0.5063752276867031
2019-03-01,New,0.001335559265442404,Yaris,White,Fair,46282.0,Yaris,FWD,Automatic,5,1.2,Benzene,27.0,0.6310517529215359,0.5780467445742905
2019-03-01,New,0.13457943925233645,Hilux Revo Prerunner C,Grey,Fair,81126.0,C-Cab,RWD,Manual,4,2.4,Diesel,22.0,0.6008010680907877,0.5600801068090788
2019-03-01,New,0.1504190675746464,Camry,White,Fair,135787.0,Camry,FWD,Automatic,4,2.5,Benzene,41.0,0.4850707176532216,0.44853326348873757
2019-03-01,New,0.25085561497326203,Hilux Revo 4x4 D,White,Fair,53800.0,D-Cab,4WD,Manual,4,2.4,Diesel,23.0,0.6310160427807486,0.6045454545454545
2019-03-01,New,0.05185185185185185,Hilux Revo 4x4 B,Grey,Fair,20479.0,B-Cab,4WD,Manual,4,2.8,Diesel,15.0,0.6903703703703704,0.6311111111111111
2019-03-01,New,0.2028268551236749,Vios,White,Fair,67030.0,Vios,FWD,Automatic,4,1.5,Benzene,73.0,0.4876325088339223,0.45141342756183744
2019-03-01,New,0.15144927536231884,Hilux Revo 4x2 B,White,Poor,42171.0,B-Cab,RWD,Manual,2,2.4,Diesel,19.0,0.5942028985507246,0.519927536231884
2019-03-01,New,0.10124031007751938,Hilux Revo 4x2 C,Grey,Average,12715.0,C-Cab,RWD,Manual,2,2.4,Diesel,13.0,0.6604651162790698,0.6523255813953488
2019-03-01,New,0.027150971599402093,Vios,White,Average,30250.0,Vios,FWD,Automatic,4,1.5,Benzene,19.0,0.6307922272047832,0.6042600896860987
2019-03-01,New,0.03956726094003241,Hilux Revo 4x2 B,White,Fair,80912.0,B-Cab,RWD,Manual,2,2.4,Diesel,11.0,0.7682333873581848,0.5072933549432739
2019-03-01,New,0.1434074074074074,Hilux Revo Prerunner C,Black,Average,43286.0,C-Cab,RWD,Manual,4,2.4,Diesel,22.0,0.7022222222222222,0.7240740740740741
2019-03-01,New,0.03384664131812421,Vios,White,Fair,9009.0,Vios,FWD,Automatic,4,1.5,Benzene,7.0,0.6920152091254753,0.5817490494296578
2019-03-01,New,0.05554034729315628,Hilux Revo Prerunner D,White,Average,9053.0,D-Cab,RWD,Automatic,4,2.4,Diesel,13.0,0.7313585291113381,0.6927987742594485
2019-03-01,Used,0.029433579969969426,Yaris,White,Fair,25254.0,Yaris,FWD,Automatic,5,1.2,Benzene,51.0,0.5943238731218697,0.57220367278798
2019-03-01,New,0.20133555926544242,Yaris,White,Fair,70799.0,Yaris,FWD,Automatic,5,1.2,Benzene,41.0,0.5909849749582637,0.47454090150250416
2019-03-01,New,0.2603658536585366,Vios,White,Fair,203942.0,Vios,FWD,Automatic,4,1.5,Benzene,73.0,0.39939024390243905,0.3326981707317073
2019-03-01,New,0.2514571948998178,Hilux Revo 4x2 D,White,Poor,399527.0,B-Cab,RWD,Manual,2,2.5,Diesel,62.0,0.3533697632058288,0.30418943533697634
2019-03-01,New,0.20133333333333334,Yaris,White,Poor,146803.0,Yaris,FWD,Automatic,5,1.5,Benzene,70.0,0.4033333333333333,0.4
2019-03-01,New,0.024698684962835907,Fortuner,White,Poor,56156.0,Fortuner,4WD,Automatic,5,2.8,Diesel,22.0,0.743281875357347,0.5587478559176673
2019-03-01,New,0.025017470300489168,Fortuner,White,Average,625.0,Fortuner,RWD,Automatic,5,2.4,Diesel,12.0,0.8245981830887491,0.7337526205450734
2019-03-01,New,0.1709313154831199,Corolla Altis,Grey,Fair,107705.0,Altis,FWD,Automatic,4,1.6,Benzene,70.0,0.27473806752037255,0.2852153667054715
2019-03-01,Used,0.021600369117463762,Hilux Revo 4x2 C,Grey,Fair,280413.0,C-Cab,RWD,Manual,2,2.5,Diesel,135.0,0.35874439461883406,0.28475336322869954
2019-03-01,New,0.2520766773162939,Vios,White,Fair,63232.0,Vios,FWD,Automatic,4,1.5,Benzene,74.0,0.4504792332268371,0.38538338658146964
2019-03-01,New,0.2011527377521614,Vios,White,Poor,98333.0,Vios,FWD,Automatic,4,1.5,Benzene,38.0,0.5072046109510087,0.37175792507204614
2019-03-01,New,0.2012084592145015,Hilux Revo 4x2 C,White,Fair,108814.0,C-Cab,RWD,Manual,2,2.5,Diesel,53.0,0.5619335347432024,0.5052870090634441
2019-03-01,Used,0.027738246955536675,Hilux Revo Prerunner D,Brown,Fair,146912.0,D-Cab,RWD,Manual,4,2.5,Diesel,99.0,0.4662756598240469,0.4904692082111437
2019-03-01,New,0.15119047619047618,Hilux Revo 4x2 C,White,Fair,51197.0,C-Cab,RWD,Manual,2,2.4,Diesel,15.0,0.5625,0.5174851190476191
2019-03-01,New,0.10140597539543059,Yaris,White,Average,9411.0,Yaris,FWD,Automatic,5,1.2,Benzene,9.0,0.70298769771529,0.6568541300527241
2019-03-01,Used,0.04571010907455302,Vios,Grey,Fair,209522.0,Vios,FWD,Automatic,4,1.5,Benzene,111.0,0.32331902718168815,0.2947067238912732
2019-03-01,New,0.2523882896764253,Vios,White,Fair,84179.0,Vios,FWD,Automatic,4,1.5,Benzene,63.0,0.4530046224961479,0.48073959938366717
2019-03-01,New,0.2512924071082391,Hilux Revo 4x2 C,Grey,Fair,8547.0,C-Cab,RWD,Manual,2,2.4,Diesel,36.0,0.5977382875605816,0.5678513731825525
2019-03-01,New,0.1513355592654424,Hilux Revo 4x2 C,Grey,Poor,63697.0,C-Cab,RWD,Manual,2,2.5,Diesel,40.0,0.5442404006677797,0.4590984974958264
2019-03-01,New,0.10133333333333333,Yaris,White,Fair,148579.0,Yaris,FWD,Automatic,5,1.5,Benzene,70.0,0.42,0.38416666666666666
2019-03-01,New,0.1511111111111111,Hilux Revo Prerunner C,White,Poor,140917.0,C-Cab,RWD,Manual,4,2.5,Diesel,66.0,0.5583333333333333,0.49027777777777776
2019-03-01,New,0.20135135135135135,Hilux Revo 4x2 C,Grey,Poor,43039.0,C-Cab,RWD,Manual,2,2.4,Diesel,25.0,0.581081081081081,0.528293918918919
2019-03-01,New,0.12237196765498652,Hilux Revo Prerunner C,White,Fair,41006.0,C-Cab,RWD,Manual,4,2.4,Diesel,16.0,0.6576819407008087,0.5892857142857143
2019-03-01,New,0.10117820324005891,Hilux Revo Prerunner C,Grey,Fair,21855.0,C-Cab,RWD,Manual,4,2.4,Diesel,8.0,0.695139911634757,0.6148748159057438
2019-03-01,New,0.04300202224469161,C-HR,White,Average,8112.0,C-HR,FWD,Automatic,5,1.8,Benzene,6.0,0.7805864509605662,0.7360970677451971
2019-03-01,Used,0.02008,Hilux Revo 4x2 C,Grey,Fair,93208.0,C-Cab,RWD,Manual,2,2.5,Diesel,63.0,0.5530642750373692,0.5022421524663677
2019-03-01,New,0.10156739811912226,Hilux Revo 4x2 C,White,Average,7886.0,C-Cab,RWD,Manual,2,2.4,Diesel,8.0,0.677115987460815,0.6829937304075235
2019-03-01,New,0.15104575163398692,Hilux Revo Prerunner C,Grey,Fair,99189.0,C-Cab,RWD,Manual,4,2.4,Diesel,36.0,0.5934640522875817,0.5565359477124183
2019-03-01,New,0.20145719489981784,Yaris,White,Fair,6344.0,Yaris,FWD,Automatic,5,1.2,Benzene,22.0,0.6229508196721312,0.563752276867031
2019-03-01,New,0.15101910828025478,Hilux Revo 4x2 B,White,Fair,29221.0,B-Cab,RWD,Manual,2,2.8,Diesel,10.0,0.47388535031847134,0.4710191082802548
2019-03-01,New,0.0516359918200409,Yaris,White,Fair,17404.0,Yaris,FWD,Automatic,5,1.2,Benzene,12.0,0.7607361963190185,0.5884458077709611
2019-03-01,New,0.15531587057010784,Hilux Revo 4x2 C,Grey,Fair,52107.0,C-Cab,RWD,Manual,2,2.5,Diesel,76.0,0.5300462249614792,0.5693374422187981
2019-03-01,New,0.2510899182561308,Hilux Revo Prerunner C,Black,Fair,83731.0,C-Cab,RWD,Manual,4,2.5,Diesel,44.0,0.5667574931880109,0.5895776566757494
2019-03-01,New,0.2512084592145015,Hilux Revo 4x2 C,White,Poor,103490.0,C-Cab,RWD,Manual,2,2.5,Diesel,49.0,0.5649546827794562,0.5192598187311178
2019-04-01,New,0.20126182965299685,Yaris,White,Fair,60073.0,Yaris,FWD,Automatic,5,1.2,Benzene,39.0,0.5603154574132492,0.46569400630914826
2019-04-01,New,0.06860387811634348,Hilux Revo Prerunner C,White,Fair,67417.0,C-Cab,RWD,Manual,4,2.4,Diesel,20.0,0.6639335180055401,0.5907202216066482
2019-04-01,Used,0.001557632398753894,Hilux Revo 4x2 D,White,Fair,118324.0,D-Cab,RWD,Manual,4,2.5,Diesel,63.0,0.5108753315649868,0.45291777188328913
2019-04-01,New,0.051292407108239096,Yaris,White,Fair,26322.0,Yaris,FWD,Automatic,5,1.2,Benzene,10.0,0.6948949919224555,0.568659127625202
2019-04-01,New,0.20113960113960114,Hilux Revo 4x2 C,White,Fair,91433.0,C-Cab,RWD,Manual,2,2.4,Diesel,40.0,0.5609116809116809,0.5683760683760684
2019-04-01,New,0.15,Hilux Revo 4x2 C,Grey,Fair,44427.0,C-Cab,RWD,Manual,2,2.4,Diesel,38.0,0.5893667157584683,0.5570692194403535
2019-04-01,New,0.020837792642140467,Hilux Revo 4x2 B,White,Fair,76224.0,B-Cab,RWD,Manual,2,2.8,Diesel,29.0,0.6656187290969899,0.552675585284281
2019-04-01,New,0.25133779264214046,Hilux Revo 4x2 B,White,Poor,173522.0,B-Cab,RWD,Manual,2,2.8,Diesel,27.0,0.6334113712374582,0.4414715719063545
2019-04-01,New,0.1,Vios,White,Fair,42242.0,Vios,FWD,Automatic,4,1.5,Benzene,12.0,0.6852216748768473,0.5295566502463054
2019-04-01,New,0.05151228733459357,Yaris Ativ,White,Fair,24881.0,Yaris,FWD,Automatic,4,1.2,Benzene,10.0,0.7241209829867675,0.5959357277882797
2019-04-01,New,0.2009313154831199,Corolla Altis,Grey,Fair,153092.0,Altis,FWD,Automatic,4,1.6,CNG,76.0,0.31639115250291033,0.25669383003492435
2019-04-01,New,0.10133779264214046,Hilux Revo 4x2 B,White,Salvage,243377.12358592104,B-Cab,RWD,Manual,2,2.8,Diesel,42.0,0.3006020066889632,0.10033444816053512
2019-04-01,New,0.20100125156445556,Hilux Revo 4x4 C,Grey,Fair,62792.0,C-Cab,4WD,Manual,4,2.4,Diesel,21.0,0.6213767209011264,0.564142678347935
2019-04-01,New,0.2012718600953895,Yaris,White,Poor,91464.0,Yaris,FWD,Automatic,5,1.2,Benzene,33.0,0.43888712241653416,0.404610492845787
2019-04-01,New,0.20094228504122497,Hilux Revo Prerunner D,White,Fair,28622.0,D-Cab,RWD,Manual,4,2.4,Diesel,10.0,0.705771495877503,0.6027679623085983
2019-04-01,New,0.20192678227360308,Yaris,White,Salvage,118071.81452707732,Yaris,FWD,Automatic,5,1.2,Benzene,35.0,0.22265895953757225,0.10597302504816955
2019-04-01,New,0.15158597662771287,Hilux Revo 4x2 C,Grey,Poor,91224.0,C-Cab,RWD,Manual,2,2.5,Diesel,63.0,0.4858764607679466,0.3885642737896494
2019-04-01,New,0.2,Hilux Revo 4x2 C,Grey,Fair,19120.0,C-Cab,RWD,Manual,2,2.4,Diesel,11.0,0.6341897810218978,0.5843065693430657
2019-04-01,New,0.15216741405082213,Vios,White,Fair,151233.0,Vios,FWD,Automatic,4,1.5,Benzene,57.0,0.5054110612855007,0.413677130044843
2019-04-01,New,0.1511782032400589,Hilux Revo 4x2 C,Grey,Fair,104386.0,C-Cab,RWD,Manual,2,2.4,Diesel,32.0,0.576759941089838,0.5364506627393225
2019-04-01,New,0.054001001001001,Corolla Altis,White,Fair,65925.0,Altis,FWD,Automatic,4,1.8,Benzene,28.0,0.6083683683683684,0.4567067067067067
2019-04-01,New,0.0524031007751938,Hilux Revo 4x2 C,Grey,Fair,23059.0,C-Cab,RWD,Manual,2,2.4,Diesel,12.0,0.6702015503875969,0.6166666666666667
2019-04-01,New,0.10204724409448819,Yaris Ativ,White,Fair,19988.0,Yaris,FWD,Automatic,4,1.2,Benzene,10.0,0.7313070866141732,0.5889763779527559
2019-04-01,New,0.15145719489981785,Hilux Revo 4x2 D,White,Fair,132968.0,B-Cab,RWD,Manual,2,2.5,Diesel,55.0,0.4560655737704918,0.48178506375227687
2019-04-01,New,0.20154142581888246,Yaris,White,Fair,56828.0,Yaris,FWD,Automatic,5,1.2,Benzene,42.0,0.6226204238921001,0.5211946050096339
2019-04-01,New,0.15112834978843442,Hilux Revo 4x2 C,Grey,Poor,123397.0,C-Cab,RWD,Manual,2,2.4,Diesel,42.0,0.558392101551481,0.476163610719323
2019-04-01,New,0.20092592592592592,Hilux Revo Prerunner D,White,Fair,223730.0,D-Cab,RWD,Automatic,4,2.5,Diesel,41.0,0.49537037037037035,0.45601851851851855
2019-04-01,New,0.26395348837209304,Vios,White,Fair,68495.0,Vios,FWD,Manual,4,1.5,Benzene,41.0,0.49001788908765653,0.4458855098389982
2019-04-01,New,0.20104575163398694,Hilux Revo Prerunner C,Grey,Fair,72236.0,C-Cab,RWD,Manual,4,2.4,Diesel,40.0,0.6014379084967321,0.5598039215686275
2019-04-01,New,0.21396449704142012,Hilux Revo Prerunner D,White,Poor,49902.0,D-Cab,RWD,Manual,4,2.4,Diesel,34.0,0.5951479289940829,0.49230769230769234
2019-04-01,Used,0.03280291581473909,Hilux Revo Prerunner C,Black,Poor,146920.0,C-Cab,RWD,Manual,4,3.0,Diesel,111.0,0.47704166666666664,0.35
2019-04-01,New,0.1012924071082391,Yaris,White,Fair,26633.0,Yaris,FWD,Automatic,5,1.2,Benzene,14.0,0.7363812600969305,0.568659127625202
2019-04-01,New,0.05106382978723404,Hilux Revo Prerunner C,White,Fair,34515.0,C-Cab,RWD,Manual,4,2.4,Diesel,12.0,0.7256648936170212,0.5904255319148937
2019-04-01,New,0.06074380165289256,Hilux Revo 4x2 B,Grey,Fair,66089.0,B-Cab,RWD,Manual,2,2.8,Diesel,12.0,0.7286611570247934,0.5760330578512397
2019-04-01,New,0.2011783767859773,Yaris Ativ,Blue,Salvage,51182.082092345736,Yaris,FWD,Automatic,4,1.2,Benzene,15.0,0.1954337899543379,0.1104728236853734
2019-04-01,New,0.10133779264214046,Hilux Revo 4x2 B,White,Fair,15389.0,B-Cab,RWD,Manual,2,2.8,Diesel,15.0,0.6727759197324414,0.6367056856187291
2019-04-01,New,0.17133333333333334,Yaris,White,Poor,120628.0,Yaris,FWD,Automatic,5,1.5,Benzene,69.0,0.428,0.3
2019-04-01,Used,0.03582868546282556,Hilux Revo 4x2 D,Grey,Poor,214287.1542478594,B-Cab,RWD,Manual,2,2.5,Diesel,75.0,0.3685764499121265,0.3093145869947276
2019-04-01,New,0.20122324159021407,Vios,White,Fair,76838.0,Vios,FWD,Automatic,4,1.5,Benzene,45.0,0.5529969418960244,0.43883792048929665
2019-04-01,New,0.20119581464872946,Hilux Revo 4x2 B,White,Poor,48000.0,B-Cab,RWD,Manual,2,2.7,Benzene,25.0,0.39665171898355756,0.4118086696562033
2019-04-01,New,0.1512326656394453,Vios,White,Poor,138960.0,Vios,FWD,Automatic,4,1.5,Benzene,55.0,0.5209861325115562,0.33397534668721107
2019-04-01,New,0.10122699386503067,Hilux Revo 4x2 C,White,Fair,51378.0,C-Cab,RWD,Manual,2,2.4,Diesel,27.0,0.6269018404907976,0.5793711656441718
2019-04-01,New,0.20178890876565295,Vios,White,Poor,47880.0,Vios,FWD,Manual,4,1.5,Benzene,66.0,0.3943112701252236,0.334525939177102
2019-04-01,New,0.2511904761904762,Hilux Revo 4x2 C,White,Fair,43679.0,C-Cab,RWD,Manual,2,2.4,Diesel,39.0,0.6114285714285714,0.5628720238095238
2019-04-01,New,0.1512326656394453,Vios,White,Fair,122886.0,Vios,FWD,Automatic,4,1.5,Benzene,64.0,0.42865947611710326,0.3994607087827427
2019-04-01,New,0.10046811000585137,Fortuner,White,Fair,55426.0,Fortuner,RWD,Automatic,5,2.8,Diesel,14.0,0.7763604447045056,0.6575482738443534
2019-04-01,New,0.10140597539543059,Yaris,White,Poor,4306.0,Yaris,FWD,Automatic,5,1.2,Benzene,10.0,0.5942355008787347,0.47451669595782076
2019-04-01,Used,0.041828819527175494,Hilux Revo 4x2 C,Grey,Poor,182935.0,C-Cab,RWD,Manual,2,2.5,Diesel,111.0,0.3470702541106129,0.2701793721973094
2019-04-01,Used,0.04414600044153359,Corolla Altis,Grey,Fair,118980.0,Altis,FWD,Automatic,4,1.6,Benzene,63.0,0.46771672771672773,0.3977411477411477
2019-04-01,New,0.2,Vios,White,Fair,28839.0,Vios,FWD,Automatic,4,1.5,Benzene,24.0,0.5661883408071748,0.48056801195814647
2019-04-01,New,0.02510074074074074,Hilux Revo 4x4 B,Grey,Fair,15530.0,B-Cab,4WD,Manual,4,2.8,Diesel,19.0,0.6182222222222222,0.6025925925925926
2019-04-01,New,0.1011444921316166,Hilux Revo 4x2 B,White,Fair,60237.0,B-Cab,RWD,Manual,2,2.4,Diesel,9.0,0.624549356223176,0.45886981402002863
2019-04-01,New,0.15135135135135136,Hilux Revo 4x2 C,White,Salvage,244807.5887418185,C-Cab,RWD,Manual,2,2.5,Diesel,63.0,0.1445945945945946,0.10135135135135136
2019-04-01,New,0.15105540897097625,Hilux Revo Prerunner C,White,Fair,352525.0,C-Cab,RWD,Manual,4,2.5,Diesel,69.0,0.4884168865435356,0.37730870712401055
2019-04-01,New,0.10156739811912226,Hilux Revo 4x2 C,White,Fair,4165.0,C-Cab,RWD,Manual,2,2.4,Diesel,7.0,0.6742006269592477,0.6367554858934169
2019-04-01,New,0.150354609929078,Yaris,White,Poor,76248.0,Yaris,FWD,Automatic,5,1.2,Benzene,33.0,0.5843262411347517,0.4645390070921986
2019-04-01,Used,0.10115481775532299,Hilux Revo Prerunner C,Grey,Fair,112060.0,C-Cab,RWD,Automatic,4,2.4,Diesel,39.0,0.5762614379084967,0.5741830065359477
2019-04-01,New,0.1512516469038208,Hilux Revo Prerunner C,Grey,Fair,11285.0,C-Cab,RWD,Manual,4,2.4,Diesel,9.0,0.6851383399209486,0.6011198945981555
2019-04-01,New,0.20090991810737033,Hilux Revo Prerunner D,White,Fair,116804.0,D-Cab,RWD,Automatic,4,2.8,Diesel,37.0,0.5500909918107371,0.5489080982711556
2019-04-01,New,0.06317918313570488,Hilux Revo Prerunner C,Grey,Fair,70371.0,C-Cab,RWD,Manual,4,2.4,Diesel,15.0,0.6625823451910409,0.5507246376811594
2019-04-01,New,0.05118518518518519,Hilux Revo 4x4 B,Grey,Fair,22548.0,B-Cab,4WD,Manual,4,2.8,Diesel,11.0,0.6499259259259259,0.6311111111111111
2019-04-01,New,0.15154142581888247,Yaris,White,Fair,65595.0,Yaris,FWD,Automatic,5,1.2,Benzene,22.0,0.5978805394990366,0.558766859344894
2019-04-01,New,0.02890962962962963,Hilux Revo 4x4 B,Grey,Fair,33356.0,B-Cab,4WD,Manual,4,2.8,Diesel,15.0,0.6356592592592593,0.6274074074074074
2019-04-01,New,0.20124223602484473,Yaris,White,Fair,43554.0,Yaris,FWD,Automatic,5,1.5,Benzene,70.0,0.41537267080745344,0.38742236024844723
2019-04-01,New,0.15219638242894057,Hilux Revo Prerunner C,White,Fair,137912.0,C-Cab,RWD,Manual,4,2.5,Diesel,53.0,0.558501291989664,0.5003229974160207
2019-04-01,New,0.2018214936247723,Yaris Ativ,White,Fair,49658.0,Yaris,FWD,Automatic,4,1.2,Benzene,18.0,0.7445173041894353,0.5947176684881603
2019-04-01,New,0.1512558869701727,Hilux Revo 4x2 C,White,Fair,53639.0,C-Cab,RWD,Manual,2,2.5,Diesel,60.0,0.5677551020408164,0.49882260596546313
2019-04-01,New,0.2516962843295638,Vios,White,Fair,129652.0,Vios,FWD,Automatic,4,1.5,Benzene,55.0,0.4286914378029079,0.3994345718901454
2019-04-01,New,0.25155642110461174,Vios,White,Fair,22334.0,Vios,FWD,Manual,4,1.5,Benzene,89.0,0.36221789883268485,0.33025291828793774
2019-04-01,New,0.2511444921316166,Vios,White,Fair,40704.0,Vios,FWD,Automatic,4,1.5,Benzene,48.0,0.5173962804005723,0.4216738197424893
2019-04-01,New,0.25084299262381454,Corolla Altis,White,Salvage,300139.7340438222,Altis,FWD,Automatic,4,1.8,Benzene,32.0,0.13530031612223392,0.07903055848261328
2019-04-01,New,0.10112044817927171,Vios,White,Fair,32481.0,Vios,FWD,Automatic,4,1.5,Benzene,20.0,0.5784593837535014,0.4744397759103641
2019-04-01,New,0.2011851851851852,Hilux Revo 4x4 B,Grey,Fair,7666.0,B-Cab,4WD,Manual,4,2.8,Diesel,15.0,0.6213925925925926,0.6340740740740741
2019-04-01,New,0.20116414435389987,Corolla Altis,Grey,Fair,213097.0,Altis,FWD,Automatic,4,1.6,CNG,69.0,0.2790221187427241,0.25349243306169966
2019-04-01,New,0.10212765957446808,Hilux Revo Prerunner C,White,Fair,16188.0,C-Cab,RWD,Manual,4,2.4,Diesel,10.0,0.7028989361702128,0.6030585106382979
2019-04-01,Used,0.02940680166147456,Corolla Altis,White,Fair,63079.0,Altis,FWD,Automatic,4,1.8,Benzene,39.0,0.5356532356532356,0.5604395604395604
2019-04-01,New,0.15142348754448398,Hilux Revo 4x2 B,White,Poor,124581.0,B-Cab,RWD,Manual,2,2.4,Diesel,42.0,0.5102491103202847,0.5231316725978647
2019-04-01,New,0.15148423005565861,Hilux Revo 4x2 B,White,Fair,21608.0,B-Cab,RWD,Manual,2,2.7,Benzene,61.0,0.4049721706864564,0.4253246753246753
2019-04-01,New,0.01793459363504932,Hilux Revo 4x2 B,White,Poor,162000.0,B-Cab,RWD,Manual,2,2.4,Diesel,20.0,0.4542942371392493,0.4520249620262431
2019-04-01,New,0.15115606936416184,Hilux Revo Prerunner C,White,Poor,146686.0,C-Cab,RWD,Manual,4,2.4,Diesel,24.0,0.5473699421965318,0.4479768786127168
2019-04-01,New,0.15143112701252237,Vios,White,Poor,115802.64591365334,Vios,FWD,Manual,4,1.5,Benzene,56.0,0.36559928443649375,0.3041144901610018
2019-04-01,New,0.15125391849529782,Hilux Revo 4x2 C,White,Poor,10397.0,C-Cab,RWD,Manual,2,2.4,Diesel,10.0,0.5601567398119123,0.4702194357366771
2019-04-01,New,0.15562435500515995,Corolla Altis,White,Fair,67189.0,Altis,FWD,Automatic,4,1.8,Benzene,23.0,0.6713725490196079,0.5797213622291022
2019-04-01,New,0.037227722772277226,Hilux Revo 4x2 C,Grey,Fair,9471.0,C-Cab,RWD,Manual,2,2.4,Diesel,7.0,0.8051485148514852,0.800990099009901
2019-04-01,New,0.42128851540616247,Vios,White,Fair,44499.0,Vios,FWD,Automatic,4,1.5,Benzene,25.0,0.5394957983193277,0.47023809523809523
2019-04-01,New,0.10133555926544241,Yaris,White,Fair,55728.0,Yaris,FWD,Automatic,5,1.2,Benzene,31.0,0.6002003338898163,0.5221202003338898
2019-04-01,New,0.15143112701252237,Hilux Revo 4x2 B,Grey,Fair,45275.0,B-Cab,RWD,Manual,2,2.4,Diesel,22.0,0.6278354203935599,0.5840787119856887
2019-04-01,New,0.3357859531772575,Hilux Revo 4x2 B,White,Fair,72153.0,B-Cab,RWD,Manual,2,2.8,Diesel,18.0,0.7765551839464883,0.5798494983277592
2019-04-01,New,0.30014947683109117,Hilux Revo 4x2 C,Black,Fair,155168.0,C-Cab,RWD,Manual,2,2.5,Diesel,52.0,0.5597907324364724,0.4876681614349776
2019-04-01,New,0.15145118733509236,Hilux Revo Prerunner C,White,Fair,74362.0,C-Cab,RWD,Manual,4,2.4,Diesel,37.0,0.57311345646438,0.5610158311345647
2019-04-01,New,0.05158582089552239,Vios,White,Fair,75700.0,Vios,FWD,Automatic,4,1.5,Benzene,27.0,0.6747388059701492,0.5247201492537313
2019-04-01,New,0.15148423005565861,Hilux Revo 4x2 D,White,Poor,231275.0,B-Cab,RWD,Manual,2,2.5,Diesel,61.0,0.43871985157699445,0.3246753246753247
2019-04-01,New,0.20544959128065396,Vios,White,Fair,55089.0,Vios,FWD,Automatic,4,1.5,Benzene,65.0,0.4985558583106267,0.4199591280653951
2019-04-01,New,0.21135823429541595,Yaris,White,Poor,140501.26713621183,Yaris,FWD,Automatic,5,1.5,Benzene,82.0,0.399660441426146,0.2037351443123939
2019-04-01,New,0.15110957004160888,Hilux Revo 4x2 C,White,Fair,46902.0,C-Cab,RWD,Manual,2,2.5,Diesel,66.0,0.4927045769764216,0.46220527045769766
2019-04-01,New,0.25150375939849623,Hilux Revo 4x2 B,White,Poor,53783.0,B-Cab,RWD,Manual,2,2.7,Benzene,47.0,0.28962406015037595,0.31954887218045114
2019-04-01,New,0.1514289985052317,Hilux Revo 4x2 C,Grey,Fair,122607.0,C-Cab,RWD,Manual,2,2.5,Diesel,53.0,0.5326008968609866,0.4973841554559043
2019-04-01,New,0.1711444921316166,Vios,White,Fair,163711.0,Vios,FWD,Automatic,4,1.5,Benzene,68.0,0.43167381974248925,0.3758941344778255
2019-04-01,New,0.20135823429541597,Vios,Grey,Salvage,134660.9164953928,Vios,FWD,Automatic,4,1.5,Benzene,41.0,0.21799660441426147,0.11035653650254669
2019-04-01,New,0.14745484400656814,Yaris,Yellow,Fair,95123.0,Yaris,FWD,Automatic,5,1.2,Benzene,23.0,0.6535960591133005,0.534072249589491
2019-04-01,New,0.10138169257340242,Yaris,White,Fair,32266.0,Yaris,FWD,Automatic,5,1.2,Benzene,10.0,0.6837651122625216,0.5384283246977547
2019-04-01,New,0.2511283497884344,Hilux Revo 4x2 C,Grey,Fair,109522.0,C-Cab,RWD,Manual,2,2.4,Diesel,30.0,0.5553737658674189,0.5433709449929478
2019-04-01,New,0.2,Yaris,White,Fair,34420.0,Yaris,FWD,Automatic,5,1.2,Benzene,16.0,0.7098019801980198,0.5672442244224423
2019-04-01,New,0.051292407108239096,Yaris,White,Fair,8127.0,Yaris,FWD,Automatic,5,1.2,Benzene,15.0,0.6672374798061389,0.5880452342487884
